District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Budapest V. kerulete,47.501275,19.048857,Károlyi-kert,47.49209844664687,19.059605598449707,Park
Budapest V. kerulete,47.501275,19.048857,Corinthia Hotel Budapest,47.50275396489667,19.066858291625973,Hotel
Budapest V. kerulete,47.501275,19.048857,Cafe Frei,47.509757536710396,19.057963868209402,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Stand25 Bisztró,47.497673,19.032679,Bistro
Budapest V. kerulete,47.501275,19.048857,Madal Cafe - Espresso & Brew Bar,47.513479230393266,19.049513385263015,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Pékműhely,47.507072,19.032232,Bakery
Budapest V. kerulete,47.501275,19.048857,Halkakas Halbisztró,47.496565155060544,19.065833427674914,Fish & Chips Shop
Budapest V. kerulete,47.501275,19.048857,nor/ma,47.49033457689051,19.060184253756685,Bakery
Budapest V. kerulete,47.501275,19.048857,Padthai Wokbar,47.491152393072234,19.058167934417725,Thai Restaurant
Budapest V. kerulete,47.501275,19.048857,Bécsi Kapu,47.50501526609824,19.030653834342957,Monument / Landmark
Budapest V. kerulete,47.501275,19.048857,Madách Színház,47.501147276050496,19.068190078030863,Theater
Budapest V. kerulete,47.501275,19.048857,Instituto Cervantes,47.50747900310579,19.065562518214147,Student Center
Budapest V. kerulete,47.501275,19.048857,Filozófusok kertje,47.48938052033156,19.039050771885886,Sculpture Garden
Budapest V. kerulete,47.501275,19.048857,Flippermúzeum,47.514703046662724,19.05430242174548,Arcade
Budapest V. kerulete,47.501275,19.048857,Chouchou,47.514451,19.05409,Dessert Shop
Budapest V. kerulete,47.501275,19.048857,Citadella,47.486998254990475,19.046344757080078,Historic Site
Budapest V. kerulete,47.501275,19.048857,Double Shot,47.515867,19.049774,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Cube Coffee Bar,47.50583367203497,19.067600810879966,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Czakó Utcai Sporttelep,47.49110784625171,19.03629819871619,Soccer Stadium
Budapest V. kerulete,47.501275,19.048857,Cioccolatte Gelateria,47.51456,19.04897,Ice Cream Shop
Budapest V. kerulete,47.501275,19.048857,Múzeumkert,47.491082902643555,19.061669672319855,Park
Budapest V. kerulete,47.501275,19.048857,Gellért-hegy,47.48638199360751,19.046945571899414,Mountain
Budapest V. kerulete,47.501275,19.048857,Riso Ristorante & Terrace,47.50566968847128,19.028991148668354,Italian Restaurant
Budapest V. kerulete,47.501275,19.048857,Margitszigeti futópálya,47.516159310304936,19.044929646046963,Track
Budapest V. kerulete,47.501275,19.048857,Ázsia Bolt,47.48752167006327,19.058593740870165,Gourmet Shop
Budapest V. kerulete,47.501275,19.048857,Ecocafe,47.50750591264405,19.06668922472147,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Citadella Sétány,47.48732525542146,19.0441040291484,Trail
Budapest V. kerulete,47.501275,19.048857,Padron,47.492039072662806,19.067708186563642,Tapas Restaurant
Budapest V. kerulete,47.501275,19.048857,Pampas Steakhouse,47.487818,19.058698,Steakhouse
Budapest V. kerulete,47.501275,19.048857,Budai Kettő,47.509127,19.030314,Breakfast Spot
Budapest V. kerulete,47.501275,19.048857,Taj Mahal - Indian Restaurant,47.51083098897815,19.06455868613487,Indian Restaurant
Budapest V. kerulete,47.501275,19.048857,Pivo Söröző,47.5151836499477,19.05448545280108,Beer Bar
Budapest V. kerulete,47.501275,19.048857,PASTA.,47.489448149822366,19.0615037789785,Italian Restaurant
Budapest V. kerulete,47.501275,19.048857,Aldi,47.491379,19.031084,Grocery Store
Budapest V. kerulete,47.501275,19.048857,IGEN,47.510147484902234,19.02989228422414,Pizza Place
Budapest V. kerulete,47.501275,19.048857,KicsiZso Reggeliző Kávézó,47.514178853675006,19.037508947899553,Breakfast Spot
Budapest V. kerulete,47.501275,19.048857,Gellért-hegyi csúszdák,47.48505844599785,19.050026730765072,Playground
Budapest V. kerulete,47.501275,19.048857,Margitszigeti padok,47.51775859676946,19.045273014889478,Park
Budapest V. kerulete,47.501275,19.048857,Három Tarka Macska,47.517591509529936,19.051082424985918,Bakery
Budapest V. kerulete,47.501275,19.048857,Különleges Sörök Boltja,47.51660547627989,19.055501724334878,Beer Store
Budapest V. kerulete,47.501275,19.048857,Zenélő Szökőkút,47.5186242389072,19.044886179080986,Fountain
Budapest V. kerulete,47.501275,19.048857,Szent István park,47.518483210281914,19.050915241241455,Park
Budapest V. kerulete,47.501275,19.048857,Szerelmes Levél,47.509158,19.025443,Bakery
Budapest V. kerulete,47.501275,19.048857,Butter Brothers,47.485540966406674,19.06201958656311,Bakery
Budapest V. kerulete,47.501275,19.048857,Törökméz,47.514907,19.032923,Breakfast Spot
Budapest V. kerulete,47.501275,19.048857,MAMO gelato,47.486331137564605,19.063851572255725,Ice Cream Shop
Budapest V. kerulete,47.501275,19.048857,Duna part,47.48502458541132,19.058008388528513,Waterfront
Budapest V. kerulete,47.501275,19.048857,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
Budapest V. kerulete,47.501275,19.048857,Fragola,47.518828142632586,19.051833884002278,Ice Cream Shop
Budapest V. kerulete,47.501275,19.048857,Cafe Unplugged,47.506086342187494,19.025395832602,Pub
Budapest V. kerulete,47.501275,19.048857,Tamp & Pull Espresso Bar,47.484482,19.061144,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Instituto Cervantes,47.50747900310579,19.065562518214147,Student Center
Budapest VI. kerulete,47.509223999999996,19.065964,Brody Studios,47.508298206613865,19.06464273333526,Performing Arts Venue
Budapest VI. kerulete,47.509223999999996,19.065964,Szellemlovas,47.50900104863752,19.061308648972336,Toy / Game Store
Budapest VI. kerulete,47.509223999999996,19.065964,Ecocafe,47.50750591264405,19.06668922472147,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Local Korner,47.50924602401733,19.061852021453983,Pizza Place
Budapest VI. kerulete,47.509223999999996,19.065964,Taj Mahal - Indian Restaurant,47.51083098897815,19.06455868613487,Indian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Művész ArtMozi,47.50669234055676,19.06119684234176,Indie Movie Theater
Budapest VI. kerulete,47.509223999999996,19.065964,Cube Coffee Bar,47.50583367203497,19.067600810879966,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
Budapest VI. kerulete,47.509223999999996,19.065964,La Delizia,47.50716690595719,19.059331496856192,Ice Cream Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Matinée,47.509165,19.07079,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Corinthia Hotel Budapest,47.50275396489667,19.066858291625973,Hotel
Budapest VI. kerulete,47.509223999999996,19.065964,Zeneakadémia,47.50322145342078,19.064471125602722,College Arts Building
Budapest VI. kerulete,47.509223999999996,19.065964,Ape Regina,47.50860089578463,19.057234525680542,Italian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Pizzica,47.504203,19.059279,Pizza Place
Budapest VI. kerulete,47.509223999999996,19.065964,Cafe Frei,47.509757536710396,19.057963868209402,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,DIAGEO High Spirits Bar,47.514391456818664,19.05852521763703,Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Csak a jó sör!,47.50179179083147,19.065552498729502,Beer Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Kiadó Kocsma,47.504807,19.061704,Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Két Szerecsen,47.502812,19.060874,Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Kerkyra Görög Ételbár,47.504896,19.056404,Greek Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,The Caledonia Budapest Scottish Pub & Shop,47.50491104732507,19.060766364975695,Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Padthai Wokbar,47.509631,19.056474,Thai Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Fragola,47.50281892116427,19.061314895998656,Ice Cream Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Caffe GianMario,47.5052079571629,19.05512399167525,Italian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Madách Színház,47.501147276050496,19.068190078030863,Theater
Budapest VI. kerulete,47.509223999999996,19.065964,Magyar Állami Operaház,47.502822820057006,19.058307409286495,Opera House
Budapest VI. kerulete,47.509223999999996,19.065964,Sugar!,47.50260538240091,19.060619473457336,Candy Store
Budapest VI. kerulete,47.509223999999996,19.065964,HelloAnyu!,47.50128967824427,19.063033469046538,Indoor Play Area
Budapest VI. kerulete,47.509223999999996,19.065964,Benczúr Kert,47.51122884975923,19.077586002114042,Playground
Budapest VI. kerulete,47.509223999999996,19.065964,Kívánság Kifőzde,47.50229446217532,19.07412525884394,Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Hősök Tere | Heroes Square (Hősök tere),47.51494716784178,19.07771587371826,Plaza
Budapest VI. kerulete,47.509223999999996,19.065964,Flippermúzeum,47.514703046662724,19.05430242174548,Arcade
Budapest VI. kerulete,47.509223999999996,19.065964,Mandala Gerincjóga Központ,47.50654642073784,19.07832566849344,Yoga Studio
Budapest VI. kerulete,47.509223999999996,19.065964,MINIVERSUM,47.50131132000201,19.05733278420611,Theme Park
Budapest VI. kerulete,47.509223999999996,19.065964,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Lakatos Műhely,47.50495758619284,19.05328322161946,Gastropub
Budapest VI. kerulete,47.509223999999996,19.065964,Chouchou,47.514451,19.05409,Dessert Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Nespresso Boutique,47.50238967888826,19.059357616229427,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Strudel Hugó - rétes és más,47.499907861101285,19.06766515004218,Dessert Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Nappali Kávéház,47.501176,19.060866,Whisky Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
Budapest VI. kerulete,47.509223999999996,19.065964,Pizza Dellarosso,47.506209,19.055204,Pizza Place
Budapest VI. kerulete,47.509223999999996,19.065964,Tuk Tuk Bar,47.501083,19.058819,Cocktail Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Artizán,47.503709,19.052721,Bakery
Budapest VI. kerulete,47.509223999999996,19.065964,The Goat Herder,47.502982,19.077801,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Vígszínház,47.51244554032259,19.05131814676096,Theater
Budapest VI. kerulete,47.509223999999996,19.065964,Stand Étterem,47.50028,19.059612,Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Flying Bird Tea House,47.499450581208436,19.060640799273994,Tea Room
Budapest VI. kerulete,47.509223999999996,19.065964,Pohárszék Bor & Kávé,47.505664655251145,19.051561606504983,Wine Bar
Budapest VI. kerulete,47.509223999999996,19.065964,E-Exit Escape Room/Szabadulószoba,47.49871099659262,19.064747965838013,Theme Park
Budapest VI. kerulete,47.509223999999996,19.065964,Kisüzem,47.499683,19.062764,Bar
Budapest VI. kerulete,47.509223999999996,19.065964,BP BARbq,47.49897276047702,19.067060640423023,BBQ Joint
Budapest VI. kerulete,47.509223999999996,19.065964,9Bar Coffee,47.50207857677762,19.055686124290432,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Városligeti Műjégpálya,47.51500513767185,19.080119132995605,Skating Rink
Budapest VI. kerulete,47.509223999999996,19.065964,Black Swan Bar,47.49907774532433,19.065200368812654,Speakeasy
Budapest VI. kerulete,47.509223999999996,19.065964,Tinu’s,47.517659,19.064094,Indian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Pivo Söröző,47.5151836499477,19.05448545280108,Beer Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Hotel Parlament,47.506880771077604,19.05322590405708,Hotel
Budapest VI. kerulete,47.509223999999996,19.065964,Kispiac Bisztró,47.504741668328315,19.052602350711823,Hungarian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Szent István Bazilika,47.50078611872214,19.053897857666016,Church
Budapest VI. kerulete,47.509223999999996,19.065964,Különleges Sörök Boltja,47.51660547627989,19.055501724334878,Beer Store
Budapest VI. kerulete,47.509223999999996,19.065964,VINYL & WOOD (VINYL &  WOOD - Get Lost in Wonderland),47.49807,19.064741,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
Budapest VI. kerulete,47.509223999999996,19.065964,Úri cipő - kaptafa,47.49969167745099,19.066239580273965,Breakfast Spot
Budapest VI. kerulete,47.509223999999996,19.065964,Zeller Bistro,47.50220674435897,19.052706956863403,Hungarian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Madal Cafe - Espresso & Brew Bar,47.513479230393266,19.049513385263015,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Budapesti Állatkert | Budapest Zoo (Fővárosi Állat- és Növénykert),47.51821084173917,19.077525494336115,Zoo
Budapest VI. kerulete,47.509223999999996,19.065964,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
Budapest VI. kerulete,47.509223999999996,19.065964,Városliget Café & Restaurant 1895,47.51439030865012,19.080142370638605,Hungarian Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Gelato Rosa,47.50022800527574,19.05312269926071,Ice Cream Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Double Shot,47.515867,19.049774,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Espresso Embassy,47.502048,19.050175,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Pizza Me #1 / La Pizza di Mamma Sophia,47.49917850605831,19.05816914734231,Pizza Place
Budapest VI. kerulete,47.509223999999996,19.065964,Bortársaság,47.505648549047095,19.048542931788617,Wine Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884,Dessert Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Freyja,47.49962402307627,19.07379297965863,Bakery
Budapest VI. kerulete,47.509223999999996,19.065964,Boutiq'Bar,47.49958811566566,19.05601531647689,Cocktail Bar
Budapest VI. kerulete,47.509223999999996,19.065964,ROOMbach Hotel,47.497883163685856,19.058167513437507,Hotel
Budapest VI. kerulete,47.509223999999996,19.065964,My Green Cup,47.51536520879162,19.04953791606128,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Hops Beer Bar,47.497265,19.062817,Beer Bar
Budapest VI. kerulete,47.509223999999996,19.065964,Vajdahunyad vára,47.51505586122063,19.082844257354736,Castle
Budapest VI. kerulete,47.509223999999996,19.065964,My Little Melbourne Coffee,47.49773273071937,19.05774414539337,Coffee Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Halkakas Halbisztró,47.496565155060544,19.065833427674914,Fish & Chips Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Szimpla Kert,47.49689071315625,19.062936992141815,Pub
Budapest VI. kerulete,47.509223999999996,19.065964,Culinaris,47.50992745789992,19.046943836588206,Gourmet Shop
Budapest VI. kerulete,47.509223999999996,19.065964,Bestsellers könyvesbolt,47.50092187136555,19.050915900874152,Bookstore
Budapest VI. kerulete,47.509223999999996,19.065964,Bio-Barát Biobolt,47.51272826847639,19.049419895219646,Health Food Store
Budapest VI. kerulete,47.509223999999996,19.065964,Leila's Authentic Lebanese Cuisine,47.499680190679626,19.056186741312803,Lebanese Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Gozsdu Udvar,47.49850288983981,19.05925154685974,Plaza
Budapest VI. kerulete,47.509223999999996,19.065964,Kao Niaw Ping Kai,47.499058736567186,19.077622729082172,Thai Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Cirko-Gejzír Filmszínház,47.51105289530538,19.047216887262177,Indie Movie Theater
Budapest VI. kerulete,47.509223999999996,19.065964,DOBRUMBA,47.4969469181677,19.059918190434004,Mediterranean Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Anjuna Ice Pops,47.49991351526527,19.052243805099863,Ice Cream Shop
Budapest VI. kerulete,47.509223999999996,19.065964,MagNet Közösségi Bank és Kávézó,47.510703074903226,19.047122539942748,Bank
Budapest VI. kerulete,47.509223999999996,19.065964,Nemsüti Vega Ételbár,47.51387177941059,19.048410014458106,Vegetarian / Vegan Restaurant
Budapest VI. kerulete,47.509223999999996,19.065964,Parlament,47.507040932373876,19.045658111572266,Capitol Building
Budapest VI. kerulete,47.509223999999996,19.065964,Börze . Kávéház . Étterem,47.50263808935722,19.049073072272694,Bistro
Budapest VI. kerulete,47.509223999999996,19.065964,Aria Hotel Budapest,47.499854718295886,19.053651094436646,Hotel
Budapest VI. kerulete,47.509223999999996,19.065964,The Donut Library,47.51652293428451,19.05033134447314,Donut Shop
Budapest VII. kerulete,47.501164,19.072947,Kívánság Kifőzde,47.50229446217532,19.07412525884394,Restaurant
Budapest VII. kerulete,47.501164,19.072947,Freyja,47.49962402307627,19.07379297965863,Bakery
Budapest VII. kerulete,47.501164,19.072947,Madách Színház,47.501147276050496,19.068190078030863,Theater
Budapest VII. kerulete,47.501164,19.072947,The Goat Herder,47.502982,19.077801,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Corinthia Hotel Budapest,47.50275396489667,19.066858291625973,Hotel
Budapest VII. kerulete,47.501164,19.072947,Kao Niaw Ping Kai,47.499058736567186,19.077622729082172,Thai Restaurant
Budapest VII. kerulete,47.501164,19.072947,Strudel Hugó - rétes és más,47.499907861101285,19.06766515004218,Dessert Shop
Budapest VII. kerulete,47.501164,19.072947,Csak a jó sör!,47.50179179083147,19.065552498729502,Beer Bar
Budapest VII. kerulete,47.501164,19.072947,BP BARbq,47.49897276047702,19.067060640423023,BBQ Joint
Budapest VII. kerulete,47.501164,19.072947,Dorado Café,47.499405860140705,19.064884361226785,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Zeneakadémia,47.50322145342078,19.064471125602722,College Arts Building
Budapest VII. kerulete,47.501164,19.072947,E-Exit Escape Room/Szabadulószoba,47.49871099659262,19.064747965838013,Theme Park
Budapest VII. kerulete,47.501164,19.072947,Black Swan Bar,47.49907774532433,19.065200368812654,Speakeasy
Budapest VII. kerulete,47.501164,19.072947,Cube Coffee Bar,47.50583367203497,19.067600810879966,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,VINYL & WOOD (VINYL &  WOOD - Get Lost in Wonderland),47.49807,19.064741,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Úri cipő - kaptafa,47.49969167745099,19.066239580273965,Breakfast Spot
Budapest VII. kerulete,47.501164,19.072947,Halkakas Halbisztró,47.496565155060544,19.065833427674914,Fish & Chips Shop
Budapest VII. kerulete,47.501164,19.072947,Rosenstein Vendéglő,47.49837604087943,19.082250148057938,Jewish Restaurant
Budapest VII. kerulete,47.501164,19.072947,Bors Gasztrobár,47.49671394191717,19.063659114843635,Soup Place
Budapest VII. kerulete,47.501164,19.072947,Keret,47.494668585147835,19.069709508773258,Bar
Budapest VII. kerulete,47.501164,19.072947,HelloAnyu!,47.50128967824427,19.063033469046538,Indoor Play Area
Budapest VII. kerulete,47.501164,19.072947,Mandala Gerincjóga Központ,47.50654642073784,19.07832566849344,Yoga Studio
Budapest VII. kerulete,47.501164,19.072947,Maverick City Lodge,47.49780900241356,19.062796158377473,Hostel
Budapest VII. kerulete,47.501164,19.072947,Kisüzem,47.499683,19.062764,Bar
Budapest VII. kerulete,47.501164,19.072947,Beerselection.hu,47.49435869210106,19.071089882654718,Beer Store
Budapest VII. kerulete,47.501164,19.072947,Szimpla Kert,47.49689071315625,19.062936992141815,Pub
Budapest VII. kerulete,47.501164,19.072947,Café Csiga,47.493331,19.072587,Gastropub
Budapest VII. kerulete,47.501164,19.072947,Hops Beer Bar,47.497265,19.062817,Beer Bar
Budapest VII. kerulete,47.501164,19.072947,Két Szerecsen,47.502812,19.060874,Restaurant
Budapest VII. kerulete,47.501164,19.072947,Instituto Cervantes,47.50747900310579,19.065562518214147,Student Center
Budapest VII. kerulete,47.501164,19.072947,Flying Bird Tea House,47.499450581208436,19.060640799273994,Tea Room
Budapest VII. kerulete,47.501164,19.072947,Ecocafe,47.50750591264405,19.06668922472147,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Deli Land,47.50892646950693,19.071003963657848,Deli / Bodega
Budapest VII. kerulete,47.501164,19.072947,Fragola,47.50281892116427,19.061314895998656,Ice Cream Shop
Budapest VII. kerulete,47.501164,19.072947,arán bakery budapest,47.497977,19.064662,Bakery
Budapest VII. kerulete,47.501164,19.072947,Padron,47.492039072662806,19.067708186563642,Tapas Restaurant
Budapest VII. kerulete,47.501164,19.072947,Nappali Kávéház,47.501176,19.060866,Whisky Bar
Budapest VII. kerulete,47.501164,19.072947,Művész ArtMozi,47.50669234055676,19.06119684234176,Indie Movie Theater
Budapest VII. kerulete,47.501164,19.072947,Pizzica,47.504203,19.059279,Pizza Place
Budapest VII. kerulete,47.501164,19.072947,Sugar!,47.50260538240091,19.060619473457336,Candy Store
Budapest VII. kerulete,47.501164,19.072947,Bamba Marha Burger Bar,47.5049180821054,19.062771128657197,Burger Joint
Budapest VII. kerulete,47.501164,19.072947,Stand Étterem,47.50028,19.059612,Restaurant
Budapest VII. kerulete,47.501164,19.072947,M10 Táncakadémia - Fórumház,47.50290804733317,19.085538051919347,Dance Studio
Budapest VII. kerulete,47.501164,19.072947,Tuk Tuk Bar,47.501083,19.058819,Cocktail Bar
Budapest VII. kerulete,47.501164,19.072947,DOBRUMBA,47.4969469181677,19.059918190434004,Mediterranean Restaurant
Budapest VII. kerulete,47.501164,19.072947,Brody Studios,47.508298206613865,19.06464273333526,Performing Arts Venue
Budapest VII. kerulete,47.501164,19.072947,MINIVERSUM,47.50131132000201,19.05733278420611,Theme Park
Budapest VII. kerulete,47.501164,19.072947,Matinée,47.509165,19.07079,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Magyar Állami Operaház,47.502822820057006,19.058307409286495,Opera House
Budapest VII. kerulete,47.501164,19.072947,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
Budapest VII. kerulete,47.501164,19.072947,Kiadó Kocsma,47.504807,19.061704,Bar
Budapest VII. kerulete,47.501164,19.072947,ROOMbach Hotel,47.497883163685856,19.058167513437507,Hotel
Budapest VII. kerulete,47.501164,19.072947,Olimpia vendéglő,47.50427548561694,19.087200196706284,Restaurant
Budapest VII. kerulete,47.501164,19.072947,Tasting Table (& Shop),47.49254777815565,19.065005467488756,Wine Bar
Budapest VII. kerulete,47.501164,19.072947,My Little Melbourne Coffee,47.49773273071937,19.05774414539337,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Szellemlovas,47.50900104863752,19.061308648972336,Toy / Game Store
Budapest VII. kerulete,47.501164,19.072947,Nespresso Boutique,47.50238967888826,19.059357616229427,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Black Cab Burger,47.495248211003094,19.06489223241806,Burger Joint
Budapest VII. kerulete,47.501164,19.072947,Pizza Me #1 / La Pizza di Mamma Sophia,47.49917850605831,19.05816914734231,Pizza Place
Budapest VII. kerulete,47.501164,19.072947,Gozsdu Udvar,47.49850288983981,19.05925154685974,Plaza
Budapest VII. kerulete,47.501164,19.072947,La Delizia,47.50716690595719,19.059331496856192,Ice Cream Shop
Budapest VII. kerulete,47.501164,19.072947,The Caledonia Budapest Scottish Pub & Shop,47.50491104732507,19.060766364975695,Bar
Budapest VII. kerulete,47.501164,19.072947,Local Korner,47.50924602401733,19.061852021453983,Pizza Place
Budapest VII. kerulete,47.501164,19.072947,Benczúr Kert,47.51122884975923,19.077586002114042,Playground
Budapest VII. kerulete,47.501164,19.072947,Kerkyra Görög Ételbár,47.504896,19.056404,Greek Restaurant
Budapest VII. kerulete,47.501164,19.072947,MANU+,47.49343912144171,19.060143692845504,Pizza Place
Budapest VII. kerulete,47.501164,19.072947,Puskin ArtMozi,47.49406088810298,19.058420326207337,Indie Movie Theater
Budapest VII. kerulete,47.501164,19.072947,Szent István Bazilika,47.50078611872214,19.053897857666016,Church
Budapest VII. kerulete,47.501164,19.072947,Boutiq'Bar,47.49958811566566,19.05601531647689,Cocktail Bar
Budapest VII. kerulete,47.501164,19.072947,9Bar Coffee,47.50207857677762,19.055686124290432,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Taj Mahal - Indian Restaurant,47.51083098897815,19.06455868613487,Indian Restaurant
Budapest VII. kerulete,47.501164,19.072947,Caffe GianMario,47.5052079571629,19.05512399167525,Italian Restaurant
Budapest VII. kerulete,47.501164,19.072947,Károlyi-kert,47.49209844664687,19.059605598449707,Park
Budapest VII. kerulete,47.501164,19.072947,Leila's Authentic Lebanese Cuisine,47.499680190679626,19.056186741312803,Lebanese Restaurant
Budapest VII. kerulete,47.501164,19.072947,Wok & Tandoori Express,47.489353180490504,19.069125642709018,Indian Restaurant
Budapest VII. kerulete,47.501164,19.072947,Gelato Rosa,47.50022800527574,19.05312269926071,Ice Cream Shop
Budapest VII. kerulete,47.501164,19.072947,MűTeReM Kávézó & Kávépörkölő Műhely,47.491308,19.078972,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Budapest Baristas,47.492522,19.060781,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Buddies Burger,47.490425,19.061007,Burger Joint
Budapest VII. kerulete,47.501164,19.072947,nor/ma,47.49033457689051,19.060184253756685,Bakery
Budapest VII. kerulete,47.501164,19.072947,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884,Dessert Shop
Budapest VII. kerulete,47.501164,19.072947,Ape Regina,47.50860089578463,19.057234525680542,Italian Restaurant
Budapest VII. kerulete,47.501164,19.072947,Artizán,47.503709,19.052721,Bakery
Budapest VII. kerulete,47.501164,19.072947,Múzeumkert,47.491082902643555,19.061669672319855,Park
Budapest VII. kerulete,47.501164,19.072947,Hősök Tere | Heroes Square (Hősök tere),47.51494716784178,19.07771587371826,Plaza
Budapest VII. kerulete,47.501164,19.072947,Nespresso Boutique,47.49818822348738,19.09262551750595,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Katona József Színház,47.49379000204297,19.05479138760585,Theater
Budapest VII. kerulete,47.501164,19.072947,Lakatos Műhely,47.50495758619284,19.05328322161946,Gastropub
Budapest VII. kerulete,47.501164,19.072947,Aria Hotel Budapest,47.499854718295886,19.053651094436646,Hotel
Budapest VII. kerulete,47.501164,19.072947,Katona József Színház - Kamra,47.49249398383931,19.056474928772065,Theater
Budapest VII. kerulete,47.501164,19.072947,Zeller Bistro,47.50220674435897,19.052706956863403,Hungarian Restaurant
Budapest VII. kerulete,47.501164,19.072947,Deák Ferenc tér,47.49751050552186,19.054739042164343,Plaza
Budapest VII. kerulete,47.501164,19.072947,Anjuna Ice Pops,47.49991351526527,19.052243805099863,Ice Cream Shop
Budapest VII. kerulete,47.501164,19.072947,Városligeti Műjégpálya,47.51500513767185,19.080119132995605,Skating Rink
Budapest VII. kerulete,47.501164,19.072947,Madal Cafe - Espresso & Brew Bar,47.492569,19.056153,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Rózsavölgyi Csokoládé,47.490235279581896,19.05919771554829,Candy Store
Budapest VII. kerulete,47.501164,19.072947,Cafe Frei,47.509757536710396,19.057963868209402,Coffee Shop
Budapest VII. kerulete,47.501164,19.072947,Cinema City VIP,47.498251326163455,19.0904580005879,Multiplex
Budapest VII. kerulete,47.501164,19.072947,GoodSpirit Whiskey & Cocktail Bar,47.49092620880407,19.056088449628795,Cocktail Bar
